FECHA DE LA INSPECCIÓN;DISTRITO;DIRECCIÓN;MOTIVO;EPÍGRAFE DE ACTIVIDAD;PROGRAMA
26/01/2021;CHAMARTIN;CL CONDE DE TORRALBA 11;NO PROGRAMADA;472201 - COMERCIO AL POR MENOR DE CARNICERIA;COMERCIO MINORISTA ALIMENTACIÓN
28/04/2021;CHAMARTIN;CL CONDE DE TORRALBA 11;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
26/01/2021;CHAMARTIN;CL CONDE DE TORRALBA 11;NO PROGRAMADA;563005 - BAR SIN COCINA;RESTAURACIÓN COLECTIVA
05/01/2021;CHAMARTIN;CL MANTUANO 1;PROGRAMADA;472203 - COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
26/02/2021;CHAMARTIN;CL MANTUANO 1;PROGRAMADA;472204 - COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA;COMERCIO MINORISTA ALIMENTACIÓN
17/06/2021;CHAMARTIN;CL AGUSTIN DE FOXA 40;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
02/06/2021;CHAMARTIN;CL AGUSTIN DE FOXA 40;NO PROGRAMADA;551001 - HOTELES Y MOTELES CON RESTAURANTE;RESTAURACIÓN COLECTIVA
27/08/2021;CHAMARTIN;CL AGUSTIN DE FOXA 40;NO PROGRAMADA;551001 - HOTELES Y MOTELES CON RESTAURANTE;RESTAURACIÓN COLECTIVA
25/02/2021;TETUAN;AV GENERAL PERON 40;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
25/02/2021;TETUAN;AV GENERAL PERON 40;NO PROGRAMADA;472403 - COM.MENOR PASTELE., CONFIT., REPOST. C/OBRADOR-BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;TETUAN;AV GENERAL PERON 40;NO PROGRAMADA;472403 - COM.MENOR PASTELE., CONFIT., REPOST. C/OBRADOR-BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;TETUAN;AV GENERAL PERON 40;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
01/02/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
06/08/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472205 - COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
25/08/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472205 - COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
25/01/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
15/03/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
10/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;563005 - BAR SIN COCINA;RESTAURACIÓN COLECTIVA
19/05/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
21/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
09/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
28/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/09/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
13/07/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;563005 - BAR SIN COCINA;RESTAURACIÓN COLECTIVA
23/09/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;563005 - BAR SIN COCINA;RESTAURACIÓN COLECTIVA
10/06/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
13/07/2021;TETUAN;CL BRAVO MURILLO 122;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
05/04/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472201 - COMERCIO AL POR MENOR DE CARNICERIA;COMERCIO MINORISTA ALIMENTACIÓN
05/04/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472204 - COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA;COMERCIO MINORISTA ALIMENTACIÓN
05/04/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472203 - COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
08/02/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472201 - COMERCIO AL POR MENOR DE CARNICERIA;COMERCIO MINORISTA ALIMENTACIÓN
08/02/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472204 - COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA;COMERCIO MINORISTA ALIMENTACIÓN
08/02/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472203 - COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
08/02/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472207 - COMERCIO AL POR MENOR DE CASQUERIA;COMERCIO MINORISTA ALIMENTACIÓN
05/04/2021;TETUAN;CL SAN ENRIQUE 16;NO PROGRAMADA;472207 - COMERCIO AL POR MENOR DE CASQUERIA;COMERCIO MINORISTA ALIMENTACIÓN
03/03/2021;TETUAN;CL GARELLANO 9;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
14/04/2021;TETUAN;CL GARELLANO 9;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
08/09/2021;TETUAN;CL OLITE 43;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
11/06/2021;TETUAN;CL JERONIMA LLORENTE 40;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
28/07/2021;TETUAN;CL JERONIMA LLORENTE 40;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
28/09/2021;TETUAN;CL JERONIMA LLORENTE 40;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
01/07/2021;TETUAN;CL FRANCOS RODRIGUEZ 35;PROGRAMADA;472901 - COMERCIO AL POR MENOR DE PRODUCTOS DE HERBOLARIO;COMERCIO MINORISTA ALIMENTACIÓN
01/07/2021;TETUAN;CL FRANCOS RODRIGUEZ 35;NO PROGRAMADA;472901 - COMERCIO AL POR MENOR DE PRODUCTOS DE HERBOLARIO;COMERCIO MINORISTA ALIMENTACIÓN
08/09/2021;TETUAN;CL FRANCOS RODRIGUEZ 35;NO PROGRAMADA;472901 - COMERCIO AL POR MENOR DE PRODUCTOS DE HERBOLARIO;COMERCIO MINORISTA ALIMENTACIÓN
05/03/2021;TETUAN;CL BRAVO MURILLO 187;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
27/09/2021;TETUAN;CL FRANCOS RODRIGUEZ 7;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;CL FRANCOS RODRIGUEZ 11;NO PROGRAMADA;472204 - COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;CL FRANCOS RODRIGUEZ 11;NO PROGRAMADA;472201 - COMERCIO AL POR MENOR DE CARNICERIA;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;CL FRANCOS RODRIGUEZ 11;NO PROGRAMADA;472206 - COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;CL FRANCOS RODRIGUEZ 11;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;CL FRANCOS RODRIGUEZ 11;NO PROGRAMADA;472207 - COMERCIO AL POR MENOR DE CASQUERIA;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;CL FRANCOS RODRIGUEZ 11;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
08/09/2021;TETUAN;CL FRANCOS RODRIGUEZ 13;NO PROGRAMADA;472405 - COMERCIO MENOR PASTELERIA, CONFITERIA, REPOSTER. SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
08/09/2021;TETUAN;CL FRANCOS RODRIGUEZ 13;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
24/06/2021;TETUAN;CL JERONIMA LLORENTE 61;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
03/09/2021;TETUAN;CL JERONIMA LLORENTE 61;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
24/05/2021;TETUAN;CL JERONIMA LLORENTE 68;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
16/07/2021;TETUAN;CL JERONIMA LLORENTE 68;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
29/09/2021;TETUAN;CL JERONIMA LLORENTE 68;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
17/08/2021;TETUAN;CL FRANCOS RODRIGUEZ 49;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
17/08/2021;TETUAN;CL FRANCOS RODRIGUEZ 49;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
15/09/2021;TETUAN;CL CASTILLA 54;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
15/09/2021;TETUAN;CL CASTILLA 54;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
15/09/2021;TETUAN;CL CASTILLA 54;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
30/09/2021;TETUAN;CL JERONIMA LLORENTE 25;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
08/07/2021;TETUAN;CL BRAVO MURILLO 177;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
08/07/2021;TETUAN;CL BRAVO MURILLO 177;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
20/08/2021;TETUAN;CL BRAVO MURILLO 177;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
20/08/2021;TETUAN;CL BRAVO MURILLO 177;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
15/09/2021;TETUAN;CL BRAVO MURILLO 177;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
15/09/2021;TETUAN;CL BRAVO MURILLO 177;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
20/04/2021;TETUAN;CL OTAMENDI 8;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
01/06/2021;TETUAN;CL OTAMENDI 8;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
16/07/2021;TETUAN;CL OTAMENDI 8;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
10/09/2021;TETUAN;CL OTAMENDI 8;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
01/06/2021;TETUAN;CL CASTILLA 15;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
06/07/2021;TETUAN;CL CASTILLA 15;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
28/07/2021;TETUAN;CL CASTILLA 15;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
28/07/2021;TETUAN;CL CASTILLA 15;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
13/09/2021;TETUAN;CL CASTILLA 15;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
17/09/2021;TETUAN;CL CASTILLA 15;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
09/04/2021;TETUAN;CL GOIRI 9;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
25/06/2021;TETUAN;CL GOIRI 9;PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;TETUAN;GT MIGUEL RUBIALES 1;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;TETUAN;GT MIGUEL RUBIALES 1;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
02/08/2021;TETUAN;GT MIGUEL RUBIALES 1;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
06/07/2021;TETUAN;CL OLITE 48;NO PROGRAMADA;000000 - LOCAL SIN ACTIVIDAD;COMERCIO MINORISTA ALIMENTACIÓN
09/04/2021;TETUAN;CL SAN RAIMUNDO 11;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
04/02/2021;TETUAN;CL ALVARADO 3;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
09/04/2021;TETUAN;CL ALVARADO 3;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
20/05/2021;TETUAN;CL ALVARADO 3;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
03/08/2021;TETUAN;CL TOPETE 19;PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
19/02/2021;TETUAN;AV REINA VICTORIA 16;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
16/04/2021;TETUAN;AV REINA VICTORIA 16;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
29/06/2021;TETUAN;AV REINA VICTORIA 16;NO PROGRAMADA;471104 - COM.MENOR PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS;COMERCIO MINORISTA ALIMENTACIÓN
01/06/2021;TETUAN;CL RAIMUNDO FERNANDEZ VILLAVERDE 11;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
01/02/2021;TETUAN;CL RAIMUNDO FERNANDEZ VILLAVERDE 15;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
04/02/2021;TETUAN;CL ARTISTAS 23;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
09/09/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
11/02/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
11/02/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
11/02/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
29/04/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;TETUAN;AV GENERAL PERON 38;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
02/02/2021;TETUAN;CL EDGAR NEVILLE 8;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
11/02/2021;TETUAN;CL EDGAR NEVILLE 8;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
03/03/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
03/03/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
10/06/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
10/06/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
06/09/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
06/09/2021;TETUAN;CL HERNANI 15;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
25/08/2021;TETUAN;CL PALENCIA 2;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
25/08/2021;TETUAN;CL PALENCIA 2;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
08/02/2021;TETUAN;CL PALENCIA 8;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
08/03/2021;TETUAN;CL PALENCIA 8;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
25/08/2021;TETUAN;CL GUIPUZCOA 1;NO PROGRAMADA;561002 - RESTAURANTES DE COMIDA RAPIDA;RESTAURACIÓN COLECTIVA
05/02/2021;TETUAN;CL PALENCIA 1;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
05/02/2021;TETUAN;CL PALENCIA 1;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
08/02/2021;TETUAN;CL PALENCIA 9;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
08/03/2021;TETUAN;CL PALENCIA 9;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
23/02/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
23/02/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
23/02/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
06/05/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
06/05/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
06/05/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
01/07/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
01/07/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
01/07/2021;TETUAN;CL JAEN 1;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
10/06/2021;TETUAN;CL ORENSE 32;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
10/06/2021;TETUAN;CL ORENSE 32;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
10/03/2021;TETUAN;AV GENERAL PERON 22;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
29/01/2021;TETUAN;AV GENERAL PERON 24;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
29/01/2021;TETUAN;AV GENERAL PERON 24;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
19/02/2021;TETUAN;AV GENERAL PERON 24;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
10/09/2021;TETUAN;CL ORENSE 27;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
04/02/2021;TETUAN;CL EDGAR NEVILLE 39;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
